127.0.0.1 - - [06/Sep/2019:13:54:00 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=152ad966b8&1567778042927 HTTP/1.0" 200 1 "http://deaamenities.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:00 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1116 "http://deaamenities.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:01 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44131 "http://deaamenities.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:01 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 499 0 "http://deaamenities.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.2.3 HTTP/1.0" 200 108792 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:02 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.2.3 HTTP/1.0" 200 340755 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-sanitize,wp-a11y,customize-base,theme,updates,s&load%5B%5D=vg-painter&ver=5.2.3 HTTP/1.0" 200 156624 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php?theme=twentynineteen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:14 +0000] "GET /wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php HTTP/1.0" 200 315591 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:14 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=5.2.3 HTTP/1.0" 200 27204 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:15 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,media-views,code-editor,wp-color-picker&ver=5.2.3 HTTP/1.0" 200 449266 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:15 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-sanitize,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sort&load%5B%5D=able,jquery-ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortc&load%5B%5D=ode,utils,media-models,moxiejs,plupload,wp-plupload&ver=5.2.3 HTTP/1.0" 200 387441 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:16 +0000] "GET /?customize_changeset_uuid=75d23b09-9757-4fd0-83f7-5a904252b736&customize_theme=twentynineteen&customize_messenger_channel=preview-0 HTTP/1.0" 200 38373 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 892 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 874 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:41 +0000] "POST /?customize_changeset_uuid=75d23b09-9757-4fd0-83f7-5a904252b736&customize_autosaved=on&customize_preview_nonce=13f5d24c92 HTTP/1.0" 200 640 "http://deaamenities.local/?customize_changeset_uuid=75d23b09-9757-4fd0-83f7-5a904252b736&customize_theme=twentynineteen&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:51 +0000] "POST /hello-world/?customize_changeset_uuid=75d23b09-9757-4fd0-83f7-5a904252b736&customize_theme=twentynineteen&customize_messenger_channel=preview-1&customize_autosaved=on HTTP/1.0" 200 45631 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:57 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44131 "http://deaamenities.local/wp-admin/customize.php?theme=twentynineteen&return=http%3A%2F%2Fdeaamenities.local%2Fwp-admin%2Fthemes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:54:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:55:01 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentyseventeen&_wpnonce=c83a0f0a36 HTTP/1.0" 302 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:55:01 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44679 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:55:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:55:05 +0000] "GET / HTTP/1.0" 200 61241 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:55:06 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:56:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:13:58:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:00:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:01:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:01:32 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 46062 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:01:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:33 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:33 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 58366 "http://deaamenities.local/wp-admin/themes.php?theme=dea-amenities-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:33 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 46092 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php?theme=dea-amenities-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:36 +0000] "GET /wp-admin/undefined HTTP/1.0" 404 58366 "http://deaamenities.local/wp-admin/themes.php?theme=dea-amenities-theme" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:02:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:03:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:04:34 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
127.0.0.1 - - [06/Sep/2019:14:05:35 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://deaamenities.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.132 Safari/537.36"
